"season","League","Date","Month","Home","Away","HomeGoals","AwayGoals","TotalGoals","odds1","oddsX","odds2","oddsOver2.5","oddsUnder2.5","hs","as","hst","ast"
"2021","E0",2019-12-21,12,"Man City","Leicester",3,1,4,1.38,5.46,8.01,1.44,3.02,23,5,12,2
"2021","E0",2019-12-22,12,"Watford","Man United",2,0,2,4.41,3.96,1.81,1.92,2,11,17,3,8
"2021","E0",2019-12-22,12,"Tottenham","Chelsea",0,2,2,2.41,3.67,2.92,1.62,2.44,5,13,1,3
"2021","E0",2019-12-26,12,"Tottenham","Brighton",2,1,3,1.56,4.48,6,1.64,2.4,11,11,5,5
"2021","E0",2019-12-26,12,"Aston Villa","Norwich",1,0,1,2.14,3.84,3.31,1.56,2.59,11,16,2,6
"2021","E0",2019-12-26,12,"Bournemouth","Arsenal",1,1,2,3.49,3.87,2.07,1.59,2.52,12,17,4,2
"2021","E0",2019-12-26,12,"Chelsea","Southampton",0,2,2,1.36,5.3,9.12,1.53,2.69,10,5,3,3
"2021","E0",2019-12-26,12,"Crystal Palace","West Ham",2,1,3,2.39,3.44,3.11,1.96,1.95,13,10,4,2
"2021","E0",2019-12-26,12,"Everton","Burnley",1,0,1,1.75,3.77,5.21,2.04,1.88,21,6,5,0
"2021","E0",2019-12-26,12,"Sheffield United","Watford",1,1,2,1.9,3.58,4.49,2.19,1.76,16,5,4,2
"2021","E0",2019-12-26,12,"Man United","Newcastle",4,1,5,1.35,5.32,9.59,1.79,2.14,22,7,10,2
"2021","E0",2019-12-26,12,"Leicester","Liverpool",0,4,4,3.39,3.81,2.12,1.66,2.36,3,15,0,6
"2021","E0",2019-12-27,12,"Wolves","Man City",3,2,5,7.89,4.96,1.42,1.56,2.58,20,7,8,3
"2021","E0",2019-12-28,12,"Brighton","Bournemouth",2,0,2,1.79,3.98,4.5,1.95,1.97,16,10,6,2
"2021","E0",2019-12-28,12,"Newcastle","Everton",1,2,3,3.64,3.42,2.16,2.15,1.78,20,22,5,9
"2021","E0",2019-12-28,12,"Southampton","Crystal Palace",1,1,2,2,3.67,3.93,2.08,1.83,14,5,5,2
"2021","E0",2019-12-28,12,"Watford","Aston Villa",3,0,3,2.03,3.8,3.66,1.74,2.22,20,11,6,2
"2021","E0",2019-12-28,12,"Norwich","Tottenham",2,2,4,4.95,4.08,1.71,1.63,2.41,5,15,2,7
"2021","E0",2019-12-28,12,"West Ham","Leicester",1,2,3,4.18,3.87,1.88,1.65,2.38,14,13,4,8
"2021","E0",2019-12-28,12,"Burnley","Man United",0,2,2,4.33,3.82,1.86,2.04,1.88,8,14,1,5
"2021","E0",2019-12-29,12,"Arsenal","Chelsea",1,2,3,2.88,3.73,2.41,1.59,2.51,7,13,2,4
"2021","E0",2019-12-29,12,"Liverpool","Wolves",1,0,1,1.3,5.86,11.08,1.6,2.5,10,10,3,2
"2021","E0",2019-12-29,12,"Man City","Sheffield United",2,0,2,1.19,7.95,15.61,1.42,3.08,16,8,4,0
"2021","E0",2020-01-01,1,"Brighton","Chelsea",1,1,2,3.8,3.63,2.04,1.76,2.19,16,16,5,5
"2021","E0",2020-01-01,1,"Burnley","Aston Villa",1,2,3,1.83,3.88,4.42,1.89,2.03,20,11,1,6
"2021","E0",2020-01-01,1,"Newcastle","Leicester",0,3,3,5.4,3.97,1.68,2.01,1.91,5,17,2,10
"2021","E0",2020-01-01,1,"Southampton","Tottenham",1,0,1,3.41,3.54,2.2,1.69,2.3,12,11,3,5
"2021","E0",2020-01-01,1,"Watford","Wolves",2,1,3,3.25,3.46,2.31,2.01,1.91,9,16,3,4
"2021","E0",2020-01-01,1,"Man City","Everton",2,1,3,1.28,6.15,11.04,1.4,3.13,16,7,7,2
"2021","E0",2020-01-01,1,"Norwich","Crystal Palace",1,1,2,2.56,3.51,2.83,1.95,1.97,15,12,4,3
"2021","E0",2020-01-01,1,"West Ham","Bournemouth",4,0,4,1.97,3.99,3.72,1.71,2.26,14,3,7,2
"2021","E0",2020-01-01,1,"Arsenal","Man United",2,0,2,2.63,3.72,2.62,1.68,2.32,10,10,4,4
"2021","E0",2020-01-02,1,"Liverpool","Sheffield United",2,0,2,1.23,6.41,14.97,1.56,2.56,19,3,7,2
"2021","E0",2020-01-10,1,"Sheffield United","West Ham",1,0,1,2.04,3.44,4.02,2.06,1.85,13,7,3,2
"2021","E0",2020-01-11,1,"Crystal Palace","Arsenal",1,1,2,4.26,3.96,1.84,1.88,2.04,6,7,3,4
"2021","E0",2020-01-11,1,"Chelsea","Burnley",3,0,3,1.3,5.68,11.52,1.73,2.23,18,7,8,2
"2021","E0",2020-01-11,1,"Everton","Brighton",1,0,1,1.94,3.59,4.25,1.88,2.04,14,9,6,2
"2021","E0",2020-01-11,1,"Leicester","Southampton",1,2,3,1.65,4.03,5.7,1.65,2.39,5,16,5,10
"2021","E0",2020-01-11,1,"Man United","Norwich",4,0,4,1.36,5.19,9.1,1.63,2.41,13,8,6,3
"2021","E0",2020-01-11,1,"Wolves","Newcastle",1,1,2,1.47,4.41,8.09,2.07,1.85,9,5,4,1
"2021","E0",2020-01-11,1,"Tottenham","Liverpool",0,1,1,4.62,4.29,1.71,1.65,2.38,14,13,4,7
"2021","E0",2020-01-12,1,"Bournemouth","Watford",0,3,3,2.67,3.37,2.78,1.98,1.94,10,18,1,6
"2021","E0",2020-01-12,1,"Aston Villa","Man City",1,6,7,14.54,8.51,1.18,1.28,4,7,22,1,12
"2021","E0",2020-01-18,1,"Watford","Tottenham",0,0,0,3.19,3.55,2.3,1.83,2.09,15,17,2,5
"2021","E0",2020-01-18,1,"Arsenal","Sheffield United",1,1,2,1.88,3.62,4.54,2.09,1.83,11,12,4,4
"2021","E0",2020-01-18,1,"Brighton","Aston Villa",1,1,2,1.65,4.43,4.99,1.67,2.33,10,8,2,3
"2021","E0",2020-01-18,1,"Man City","Crystal Palace",2,2,4,1.1,11.01,26.91,1.29,3.82,25,5,6,3
"2021","E0",2020-01-18,1,"Norwich","Bournemouth",1,0,1,2.25,3.65,3.2,1.79,2.13,16,6,5,3
"2021","E0",2020-01-18,1,"Southampton","Wolves",2,3,5,2.44,3.4,3.07,2.08,1.83,11,8,5,4
"2021","E0",2020-01-18,1,"West Ham","Everton",1,1,2,3.01,3.53,2.41,1.86,2.05,12,11,6,3
"2021","E0",2020-01-18,1,"Newcastle","Chelsea",1,0,1,6.11,4.72,1.52,1.72,2.24,7,19,2,4
"2021","E0",2020-01-19,1,"Burnley","Leicester",2,1,3,4.17,3.79,1.91,1.88,2.04,8,18,5,8
"2021","E0",2020-01-19,1,"Liverpool","Man United",2,0,2,1.37,5.3,8.86,1.68,2.32,16,9,5,4
"2021","E0",2020-01-21,1,"Aston Villa","Watford",2,1,3,2.87,3.47,2.54,1.93,1.99,16,8,5,2
"2021","E0",2020-01-21,1,"Bournemouth","Brighton",3,1,4,3,3.39,2.49,2.03,1.88,11,21,3,8
"2021","E0",2020-01-21,1,"Crystal Palace","Southampton",0,2,2,2.73,3.29,2.77,2.28,1.7,6,15,0,6
"2021","E0",2020-01-21,1,"Everton","Newcastle",2,2,4,1.61,3.96,6.31,2.02,1.89,17,8,8,2
"2021","E0",2020-01-21,1,"Sheffield United","Man City",0,1,1,7.44,4.87,1.45,1.62,2.44,4,18,1,5
"2021","E0",2020-01-21,1,"Chelsea","Arsenal",2,2,4,1.74,4.01,4.82,1.72,2.24,19,2,8,2
"2021","E0",2020-01-22,1,"Leicester","West Ham",4,1,5,1.53,4.62,6.19,1.63,2.41,19,6,8,2
"2021","E0",2020-01-22,1,"Tottenham","Norwich",2,1,3,1.43,5.02,7.59,1.56,2.6,14,12,3,2
"2021","E0",2020-01-22,1,"Man United","Burnley",0,2,2,1.42,4.72,8.62,1.87,2.05,24,5,7,2
"2021","E0",2020-01-23,1,"Wolves","Liverpool",1,2,3,5.95,3.93,1.65,1.81,2.11,10,13,3,6
"2021","E0",2020-01-29,1,"West Ham","Liverpool",0,2,2,8.92,5.87,1.34,1.58,2.55,7,13,4,5
"2021","E0",2020-02-01,2,"Leicester","Chelsea",2,2,4,2.53,3.69,2.74,1.74,2.21,14,7,4,3
"2021","E0",2020-02-01,2,"Bournemouth","Aston Villa",2,1,3,2.17,3.6,3.43,1.85,2.07,16,18,6,5
"2021","E0",2020-02-01,2,"Crystal Palace","Sheffield United",0,1,1,3.13,3.1,2.58,2.77,1.5,13,10,3,3
"2021","E0",2020-02-01,2,"Liverpool","Southampton",4,0,4,1.29,6.04,11.28,1.55,2.61,16,17,9,4
"2021","E0",2020-02-01,2,"Newcastle","Norwich",0,0,0,2.27,3.45,3.33,2.04,1.88,15,19,5,4
"2021","E0",2020-02-01,2,"Watford","Everton",2,3,5,2.73,3.36,2.73,2.07,1.85,11,12,2,5
"2021","E0",2020-02-01,2,"West Ham","Brighton",3,3,6,2.56,3.44,2.86,1.96,1.96,12,19,6,6
"2021","E0",2020-02-01,2,"Man United","Wolves",0,0,0,2.24,3.3,3.55,2.25,1.72,15,14,5,3
"2021","E0",2020-02-02,2,"Burnley","Arsenal",0,0,0,3.82,3.62,2.04,1.94,1.98,15,13,2,2
"2021","E0",2020-02-02,2,"Tottenham","Man City",2,0,2,5.7,4.48,1.58,1.53,2.67,3,18,3,5
"2021","E0",2020-02-08,2,"Everton","Crystal Palace",3,1,4,1.64,3.82,6.27,2.14,1.79,14,10,8,2
"2021","E0",2020-02-08,2,"Brighton","Watford",1,1,2,2.2,3.38,3.57,2.02,1.89,10,5,2,2
"2021","E0",2020-02-09,2,"Sheffield United","Bournemouth",2,1,3,1.74,3.55,5.72,2.39,1.65,16,10,6,2
"2021","E0",2020-02-14,2,"Wolves","Leicester",0,0,0,2.57,3.32,2.93,2.08,1.84,15,9,3,3
"2021","E0",2020-02-15,2,"Southampton","Burnley",1,2,3,1.83,3.7,4.68,2,1.93,10,9,2,6
"2021","E0",2020-02-15,2,"Norwich","Liverpool",0,1,1,10.45,6.12,1.29,1.54,2.65,5,17,1,6
"2021","E0",2020-02-16,2,"Aston Villa","Tottenham",2,3,5,4.11,3.8,1.92,1.74,2.22,18,23,4,10
"2021","E0",2020-02-16,2,"Arsenal","Newcastle",4,0,4,1.45,4.57,8,1.81,2.11,15,10,7,2
"2021","E0",2020-02-17,2,"Chelsea","Man United",0,2,2,1.86,3.7,4.53,1.88,2.04,17,9,1,3
"2021","E0",2020-02-19,2,"Man City","West Ham",2,0,2,1.13,9.52,19.01,1.24,4.3,20,3,7,0
"2021","E0",2020-02-22,2,"Chelsea","Tottenham",2,1,3,1.75,3.99,4.8,1.87,2.05,17,5,7,3
"2021","E0",2020-02-22,2,"Burnley","Bournemouth",3,0,3,2.16,3.32,3.76,2.33,1.68,16,12,10,4
"2021","E0",2020-02-22,2,"Crystal Palace","Newcastle",1,0,1,2.02,3.33,4.32,2.56,1.57,18,8,9,2
"2021","E0",2020-02-22,2,"Sheffield United","Brighton",1,1,2,1.97,3.38,4.47,2.36,1.66,14,8,3,2
"2021","E0",2020-02-22,2,"Southampton","Aston Villa",2,0,2,1.65,4.34,5.19,1.6,2.5,28,4,9,1
"2021","E0",2020-02-22,2,"Leicester","Man City",0,1,1,4.62,4.28,1.72,1.58,2.52,10,18,3,7
"2021","E0",2020-02-23,2,"Man United","Watford",3,0,3,1.61,4.02,6.2,1.99,1.93,21,7,9,2
"2021","E0",2020-02-23,2,"Wolves","Norwich",3,0,3,1.52,4.32,7,1.94,1.98,19,6,6,4
"2021","E0",2020-02-23,2,"Arsenal","Everton",3,2,5,2.08,3.63,3.65,1.77,2.17,9,17,4,5
"2021","E0",2020-02-24,2,"Liverpool","West Ham",3,2,5,1.16,8.19,17.1,1.38,3.21,25,7,7,4
"2021","E0",2020-02-28,2,"Norwich","Leicester",1,0,1,4.75,4.04,1.75,1.75,2.2,11,19,6,4
"2021","E0",2020-02-29,2,"Brighton","Crystal Palace",0,1,1,2.09,3.3,4.03,2.38,1.65,24,12,8,3
"2021","E0",2020-02-29,2,"Bournemouth","Chelsea",2,2,4,4.67,3.87,1.79,1.81,2.12,9,23,5,6
"2021","E0",2020-02-29,2,"Newcastle","Burnley",0,0,0,2.7,3.14,2.92,2.41,1.63,21,8,4,1
"2021","E0",2020-02-29,2,"West Ham","Southampton",3,1,4,2.77,3.61,2.55,1.78,2.15,14,10,7,2
"2021","E0",2020-02-29,2,"Watford","Liverpool",3,0,3,7.52,4.92,1.44,1.67,2.34,14,7,5,1
"2021","E0",2020-03-01,3,"Everton","Man United",1,1,2,2.56,3.42,2.88,2.02,1.9,16,14,5,5
"2021","E0",2020-03-01,3,"Tottenham","Wolves",2,3,5,2.47,3.19,3.21,2.3,1.69,13,14,5,4
"2021","E0",2020-03-07,3,"Liverpool","Bournemouth",2,1,3,1.25,6.44,12.49,1.45,2.92,14,6,6,4
"2021","E0",2020-03-07,3,"Arsenal","West Ham",1,0,1,1.57,4.41,5.95,1.63,2.43,9,14,2,6
"2021","E0",2020-03-07,3,"Crystal Palace","Watford",1,0,1,2.62,3.21,2.96,2.38,1.65,10,10,3,4
"2021","E0",2020-03-07,3,"Sheffield United","Norwich",1,0,1,1.66,3.87,5.87,2.16,1.78,10,12,4,5
"2021","E0",2020-03-07,3,"Southampton","Newcastle",0,1,1,1.7,3.88,5.39,1.84,2.08,6,14,3,7
"2021","E0",2020-03-07,3,"Wolves","Brighton",0,0,0,1.66,4.08,5.47,2.05,1.86,11,7,1,1
"2021","E0",2020-03-07,3,"Burnley","Tottenham",1,1,2,2.74,3.38,2.71,2.07,1.85,21,13,8,2
"2021","E0",2020-03-08,3,"Chelsea","Everton",4,0,4,1.9,3.72,4.28,1.72,2.25,17,3,11,1
"2021","E0",2020-03-08,3,"Man United","Man City",2,0,2,5,4.33,1.67,1.74,2.23,12,7,6,2
"2021","E0",2020-03-09,3,"Leicester","Aston Villa",4,0,4,1.39,5.15,8.54,1.54,2.66,15,4,7,1
"2021","E0",2020-06-17,6,"Aston Villa","Sheffield United",0,0,0,3.48,3.37,2.28,2.17,1.78,14,5,6,1
"2021","E0",2020-06-17,6,"Man City","Arsenal",3,0,3,1.37,5.65,8.52,1.4,3.23,20,3,12,0
"2021","E0",2020-06-19,6,"Norwich","Southampton",0,3,3,2.86,3.43,2.63,1.95,1.96,9,22,1,9
"2021","E0",2020-06-19,6,"Tottenham","Man United",1,1,2,3.14,3.41,2.43,1.98,1.93,10,12,3,6
"2021","E0",2020-06-20,6,"Watford","Leicester",1,1,2,3.73,3.6,2.1,1.95,1.96,8,15,4,2
"2021","E0",2020-06-20,6,"Brighton","Arsenal",2,1,3,3.03,3.42,2.5,1.98,1.93,9,13,5,6
"2021","E0",2020-06-20,6,"West Ham","Wolves",0,2,2,3.7,3.4,2.19,2.15,1.79,7,10,2,6
"2021","E0",2020-06-20,6,"Bournemouth","Crystal Palace",0,2,2,2.55,3.32,3.04,2.19,1.77,12,7,1,2
"2021","E0",2020-06-21,6,"Newcastle","Sheffield United",3,0,3,3.39,3.16,2.43,2.57,1.58,12,7,8,1
"2021","E0",2020-06-21,6,"Aston Villa","Chelsea",1,2,3,6.23,4.72,1.53,1.6,2.51,8,19,4,5
"2021","E0",2020-06-21,6,"Everton","Liverpool",0,0,0,5.9,4.37,1.6,1.68,2.33,9,10,3,3
"2021","E0",2020-06-22,6,"Man City","Burnley",5,0,5,1.13,9.32,20.02,1.32,3.59,19,1,7,0
"2021","E0",2020-06-23,6,"Leicester","Brighton",0,0,0,1.64,4.07,5.8,1.98,1.92,11,10,2,2
"2021","E0",2020-06-23,6,"Tottenham","West Ham",2,0,2,1.68,4.12,5.22,1.82,2.09,15,10,4,2
"2021","E0",2020-06-24,6,"Man United","Sheffield United",3,0,3,1.4,4.47,9.32,2.04,1.85,15,4,6,1
"2021","E0",2020-06-24,6,"Newcastle","Aston Villa",1,1,2,2.35,3.39,3.22,2.15,1.78,13,14,3,2
"2021","E0",2020-06-24,6,"Norwich","Everton",0,1,1,4.06,3.76,1.93,1.87,2.05,9,12,1,5
"2021","E0",2020-06-24,6,"Wolves","Bournemouth",1,0,1,1.6,4.09,6.21,2.16,1.78,10,4,2,0
"2021","E0",2020-06-24,6,"Liverpool","Crystal Palace",4,0,4,1.25,6.42,13.96,1.73,2.23,21,3,7,0
"2021","E0",2020-06-25,6,"Burnley","Watford",1,0,1,3.09,3.25,2.51,2.26,1.71,9,10,5,4
"2021","E0",2020-06-25,6,"Southampton","Arsenal",0,2,2,2.69,3.53,2.67,1.83,2.1,12,10,3,5
"2021","E0",2020-06-25,6,"Chelsea","Man City",2,1,3,4.1,4.24,1.82,1.66,2.36,15,11,10,2
"2021","E0",2020-06-27,6,"Aston Villa","Wolves",0,1,1,4.98,3.81,1.76,2.13,1.8,11,9,1,2
"2021","E0",2020-06-28,6,"Watford","Southampton",1,3,4,2.51,3.39,2.96,2.06,1.86,8,11,0,7
"2021","E0",2020-06-29,6,"Crystal Palace","Burnley",0,1,1,2.37,3.18,3.41,2.56,1.57,17,8,4,4
"2021","E0",2020-06-30,6,"Brighton","Man United",0,3,3,6.61,3.92,1.62,2.15,1.79,8,12,2,6
"2021","E0",2020-07-01,7,"Arsenal","Norwich",4,0,4,1.46,4.85,7.42,1.74,2.24,13,8,8,2
"2021","E0",2020-07-01,7,"Bournemouth","Newcastle",1,4,5,2.47,3.23,3.25,2.49,1.61,12,12,1,7
"2021","E0",2020-07-01,7,"Everton","Leicester",2,1,3,2.59,3.36,2.96,2.16,1.79,7,15,2,3
"2021","E0",2020-07-01,7,"West Ham","Chelsea",3,2,5,5.71,4.41,1.61,1.78,2.18,10,17,4,6
"2021","E0",2020-07-02,7,"Sheffield United","Tottenham",3,1,4,4.17,3.49,2.01,2.23,1.74,7,9,5,2
"2021","E0",2020-07-02,7,"Man City","Liverpool",4,0,4,2.08,4.01,3.42,1.6,2.52,14,11,6,3
"2021","E0",2020-07-04,7,"Norwich","Brighton",0,1,1,3.47,3.38,2.24,2.13,1.79,12,8,1,2
"2021","E0",2020-07-04,7,"Leicester","Crystal Palace",3,0,3,1.68,3.66,6.08,2.3,1.69,15,7,4,1
"2021","E0",2020-07-04,7,"Man United","Bournemouth",5,2,7,1.17,7.66,18.7,1.53,2.62,19,7,10,3
"2021","E0",2020-07-04,7,"Wolves","Arsenal",0,2,2,2.28,3.33,3.43,2.18,1.76,10,8,1,5
"2021","E0",2020-07-04,7,"Chelsea","Watford",3,0,3,1.43,4.6,8.69,1.79,2.15,21,7,9,3
"2021","E0",2020-07-05,7,"Burnley","Sheffield United",1,1,2,2.96,3,2.79,2.73,1.51,9,10,4,3
"2021","E0",2020-07-05,7,"Newcastle","West Ham",2,2,4,2.72,3.31,2.77,2.05,1.86,11,17,4,7
"2021","E0",2020-07-05,7,"Liverpool","Aston Villa",2,0,2,1.35,5.51,8.94,1.5,2.77,6,9,4,3
"2021","E0",2020-07-05,7,"Southampton","Man City",1,0,1,9.17,5.61,1.34,1.56,2.59,8,26,4,6
"2021","E0",2020-07-06,7,"Tottenham","Everton",1,0,1,2.19,3.54,3.53,1.93,1.99,12,11,2,3
"2021","E0",2020-07-07,7,"Crystal Palace","Chelsea",2,3,5,8.61,4.45,1.45,1.85,2.06,13,14,4,6
"2021","E0",2020-07-07,7,"Watford","Norwich",2,1,3,1.77,3.75,5.05,2.12,1.81,9,12,4,3
"2021","E0",2020-07-07,7,"Arsenal","Leicester",1,1,2,2.43,3.43,3.06,1.93,1.98,11,13,7,5
"2021","E0",2020-07-08,7,"Man City","Newcastle",5,0,5,1.12,9.75,25.19,1.4,3.09,23,6,9,1
"2021","E0",2020-07-08,7,"Sheffield United","Wolves",1,0,1,4.08,3.05,2.19,2.86,1.47,7,6,3,1
"2021","E0",2020-07-08,7,"West Ham","Burnley",0,1,1,2.05,3.51,3.9,2.08,1.83,21,8,5,4
"2021","E0",2020-07-08,7,"Brighton","Liverpool",1,3,4,6.08,4.3,1.58,1.78,2.16,12,19,2,8
"2021","E0",2020-07-09,7,"Bournemouth","Tottenham",0,0,0,4.98,4.11,1.7,1.77,2.17,9,9,2,0
"2021","E0",2020-07-09,7,"Everton","Southampton",1,1,2,2.11,3.57,3.61,1.99,1.93,11,17,4,4
"2021","E0",2020-07-09,7,"Aston Villa","Man United",0,3,3,9.47,5.22,1.36,1.7,2.28,9,14,1,6
"2021","E0",2020-07-11,7,"Norwich","West Ham",0,4,4,3.84,3.71,2.01,1.88,2.03,11,19,2,7
"2021","E0",2020-07-11,7,"Watford","Newcastle",2,1,3,1.83,3.65,4.74,2.13,1.79,17,8,5,4
"2021","E0",2020-07-11,7,"Liverpool","Burnley",1,1,2,1.27,6.37,11.79,1.56,2.6,23,6,9,2
"2021","E0",2020-07-11,7,"Sheffield United","Chelsea",3,0,3,6.14,3.95,1.63,2.04,1.88,9,15,4,4
"2021","E0",2020-07-11,7,"Brighton","Man City",0,5,5,10.19,5.83,1.31,1.54,2.64,3,26,0,8
"2021","E0",2020-07-12,7,"Wolves","Everton",3,0,3,2.06,3.3,4.15,2.59,1.56,14,6,7,2
"2021","E0",2020-07-12,7,"Aston Villa","Crystal Palace",2,0,2,2.33,3.38,3.28,2.03,1.89,12,9,9,5
"2021","E0",2020-07-12,7,"Tottenham","Arsenal",2,1,3,2.68,3.51,2.69,1.8,2.12,15,13,9,4
"2021","E0",2020-07-12,7,"Bournemouth","Leicester",4,1,5,5.24,3.83,1.72,1.94,1.97,10,13,4,5
"2021","E0",2020-07-13,7,"Man United","Southampton",2,2,4,1.28,5.99,11.75,1.62,2.44,8,9,4,5
"2021","E0",2020-07-14,7,"Chelsea","Norwich",1,0,1,1.12,9.64,23.55,1.35,3.36,22,2,6,0
"2021","E0",2020-07-15,7,"Burnley","Wolves",1,1,2,4.74,3.37,1.93,2.61,1.55,9,14,1,5
"2021","E0",2020-07-15,7,"Man City","Bournemouth",2,1,3,1.16,8.83,15.59,1.29,3.84,8,15,4,3
"2021","E0",2020-07-15,7,"Newcastle","Tottenham",1,3,4,4.6,3.84,1.81,1.89,2.02,22,8,6,5
"2021","E0",2020-07-15,7,"Arsenal","Liverpool",2,1,3,3.97,3.98,1.9,1.6,2.5,3,24,2,8
"2021","E0",2020-07-16,7,"Everton","Aston Villa",1,1,2,2.05,3.61,3.78,1.91,2.01,9,15,1,1
"2021","E0",2020-07-16,7,"Leicester","Sheffield United",2,0,2,2.04,3.4,4.12,2.19,1.76,15,5,7,1
"2021","E0",2020-07-16,7,"Crystal Palace","Man United",0,2,2,10.36,5.03,1.36,1.79,2.13,13,17,5,5
"2021","E0",2020-07-16,7,"Southampton","Brighton",1,1,2,2.2,3.37,3.59,2.16,1.78,21,10,6,2
"2021","E0",2020-07-17,7,"West Ham","Watford",3,1,4,2.43,3.04,3.46,2.08,1.84,10,14,4,3
"2021","E0",2020-07-18,7,"Norwich","Burnley",0,2,2,3.4,3.43,2.25,2.07,1.85,6,23,2,8
"2021","E0",2020-07-19,7,"Bournemouth","Southampton",0,2,2,2.43,3.78,2.82,1.74,2.22,11,16,3,8
"2021","E0",2020-07-19,7,"Tottenham","Leicester",3,0,3,2.33,3.53,3.15,2.01,1.91,7,24,3,6
"2021","E0",2020-07-20,7,"Brighton","Newcastle",0,0,0,1.97,3.48,4.3,2.14,1.79,11,12,3,1
"2021","E0",2020-07-20,7,"Sheffield United","Everton",0,1,1,2.18,3.42,3.57,2.37,1.66,8,5,0,2
"2021","E0",2020-07-20,7,"Wolves","Crystal Palace",2,0,2,1.51,4.12,8.08,2.33,1.68,11,7,5,3
"2021","E0",2020-07-21,7,"Watford","Man City",0,4,4,8.57,5.73,1.34,1.5,2.74,2,26,0,10
"2021","E0",2020-07-21,7,"Aston Villa","Arsenal",1,0,1,3.24,3.94,2.14,1.7,2.28,8,7,3,0
"2021","E0",2020-07-22,7,"Man United","West Ham",1,1,2,1.26,6.37,12.18,1.48,2.84,11,12,4,3
"2021","E0",2020-07-22,7,"Liverpool","Chelsea",5,3,8,2.08,3.71,3.59,1.65,2.39,10,10,7,5
"2021","E0",2020-07-26,7,"Arsenal","Watford",3,2,5,1.93,4.04,3.79,1.62,2.45,13,19,5,6
"2021","E0",2020-07-26,7,"Burnley","Brighton",1,2,3,2.34,3.55,3.11,1.94,1.98,13,14,2,4
"2021","E0",2020-07-26,7,"Chelsea","Wolves",2,0,2,1.88,3.81,4.29,1.93,1.98,11,5,3,1
"2021","E0",2020-07-26,7,"Crystal Palace","Tottenham",1,1,2,6.4,4.27,1.56,1.79,2.15,13,7,2,2
"2021","E0",2020-07-26,7,"Everton","Bournemouth",1,3,4,2.26,3.87,3.03,1.58,2.53,13,13,5,7
"2021","E0",2020-07-26,7,"Leicester","Man United",0,2,2,3.25,3.51,2.28,1.88,2.03,14,7,3,3
"2021","E0",2020-07-26,7,"Man City","Norwich",5,0,5,1.08,13.1,30.22,1.21,4.76,31,5,10,4
"2021","E0",2020-07-26,7,"Newcastle","Liverpool",1,3,4,7.79,5.07,1.41,1.53,2.65,3,14,2,6
"2021","E0",2020-07-26,7,"Southampton","Sheffield United",3,1,4,2.18,3.54,3.46,1.86,2.06,13,5,4,3
"2021","E0",2020-07-26,7,"West Ham","Aston Villa",1,1,2,3.12,3.62,2.31,1.67,2.34,10,13,1,4
"2021","F1",2019-08-09,8,"Monaco","Lyon",0,3,3,2.95,3.57,2.43,1.91,1.99,7,13,1,3
"2021","F1",2019-08-10,8,"Marseille","Reims",0,2,2,1.65,3.82,6.06,2.06,1.84,10,8,2,5
"2021","F1",2019-08-10,8,"Angers","Bordeaux",3,1,4,2.34,3.29,3.35,2.47,1.6,14,8,4,3
"2021","F1",2019-08-10,8,"Brest","Toulouse",1,1,2,2.42,3.33,3.17,2.17,1.76,16,13,5,3
"2021","F1",2019-08-10,8,"Dijon","St Etienne",1,2,3,3.69,3.46,2.13,2.08,1.82,15,12,7,4
"2021","F1",2019-08-10,8,"Montpellier","Rennes",0,1,1,2.32,3.28,3.4,2.34,1.66,24,9,5,3
"2021","F1",2019-08-10,8,"Nice","Amiens",2,1,3,2.2,3.01,4.11,2.71,1.51,17,8,6,2
"2021","F1",2019-08-11,8,"Lille","Nantes",2,1,3,1.99,3.14,4.84,2.46,1.6,13,13,3,3
"2021","F1",2019-08-11,8,"Strasbourg","Metz",1,1,2,2.07,3.3,4.11,2.35,1.65,13,7,2,3
"2021","F1",2019-08-11,8,"Paris SG","Nimes",3,0,3,1.1,10.78,28.65,1.33,3.43,12,5,5,1
"2021","F1",2019-08-16,8,"Lyon","Angers",6,0,6,1.51,4.51,6.74,1.63,2.4,11,10,9,3
"2021","F1",2019-08-17,8,"Nantes","Marseille",0,0,0,2.62,3.16,3.01,2.16,1.76,13,9,6,2
"2021","F1",2019-08-17,8,"Amiens","Lille",1,0,1,3.3,3.15,2.44,2.58,1.55,8,10,3,1
"2021","F1",2019-08-17,8,"Bordeaux","Montpellier",1,1,2,2.79,3,2.96,2.62,1.54,13,10,4,4
"2021","F1",2019-08-17,8,"Metz","Monaco",3,0,3,3.05,3.15,2.6,2.5,1.58,18,12,10,6
"2021","F1",2019-08-17,8,"Nimes","Nice",1,2,3,2.15,3.45,3.63,2.11,1.8,18,6,5,3
"2021","F1",2019-08-17,8,"Toulouse","Dijon",1,0,1,2.02,3.49,4.03,2.19,1.74,18,18,7,5
"2021","F1",2019-08-18,8,"St Etienne","Brest",1,1,2,1.63,3.99,5.94,1.83,2.06,19,9,5,4
"2021","F1",2019-08-18,8,"Reims","Strasbourg",0,0,0,2.07,3.21,4.25,2.47,1.6,11,4,1,1
"2021","F1",2019-08-18,8,"Rennes","Paris SG",2,1,3,7.57,5.61,1.38,NA,NA,11,9,4,2
"2021","F1",2019-08-24,8,"Amiens","Nantes",1,2,3,2.77,3.09,2.91,2.77,1.49,3,25,1,6
